sesi	O
diskusi	O
,	O
yaitu	O
Prof	O
.	O
Dr	O
.	O
Sudarnoto	B-PERSONCOREF
Abdul	I-PERSONCOREF
Hakim	L-PERSONCOREF
selaku	O
Ketua	O
Bidang	O
Hubungan	O
Luar	O
Negeri	O
MUI	O
Pusat	O
lebih	O
menyoroti	U-CUE
peran	B-STATEMENT
Indoneis	I-STATEMENT
dalam	I-STATEMENT
memperjuangkan	I-STATEMENT
kemerdekaan	I-STATEMENT
Palestina	L-STATEMENT
.	O

Menurut	U-CUECOREF
Prof	U-PERSONCOREF
.	O
Sudarnoto	O
,	O
bahwa	O
pembelaan	B-STATEMENT
kepada	I-STATEMENT
Palestina	I-STATEMENT
adalah	I-STATEMENT
kewajiban	I-STATEMENT
syar	I-STATEMENT
'	I-STATEMENT
i	I-STATEMENT
dan	I-STATEMENT
kemanusiaan	I-STATEMENT
,	I-STATEMENT
jika	I-STATEMENT
tidak	I-STATEMENT
ada	I-STATEMENT
yang	I-STATEMENT
memperjuangkannya	I-STATEMENT
maka	I-STATEMENT
berdosa	I-STATEMENT
kita	L-STATEMENT
.	O

Untuk	O
itu	O
,	O
lanjut	U-CUECOREF
Prof	O
.	O
Sudarnoto	U-PERSONCOREF
,	O
Indonesia	B-STATEMENT
wajib	I-STATEMENT
memperjuangkan	I-STATEMENT
dengan	I-STATEMENT
kekuatan	I-STATEMENT
politik	I-STATEMENT
,	I-STATEMENT
tangan	I-STATEMENT
diplomasi	I-STATEMENT
dan	I-STATEMENT
harus	I-STATEMENT
ikut	I-STATEMENT
mempelopori	I-STATEMENT
dan	I-STATEMENT
memperjuangkan	L-STATEMENT
.	O

Fadil	O
Menurut	U-CUECOREF
Prof	U-PERSONCOREF
.	O
Sudarnoto	O
,	O
bahwa	O
pembelaan	B-STATEMENT
kepada	I-STATEMENT
Palestina	I-STATEMENT
adalah	I-STATEMENT
kewajiban	I-STATEMENT
syar	I-STATEMENT
'	I-STATEMENT
i	I-STATEMENT
dan	I-STATEMENT
kemanusiaan	I-STATEMENT
,	I-STATEMENT
jika	I-STATEMENT
tidak	I-STATEMENT
ada	I-STATEMENT
yang	I-STATEMENT
memperjuangkannya	I-STATEMENT
maka	I-STATEMENT
berdosa	I-STATEMENT
kita	L-STATEMENT
.	O

Untuk	O
itu	O
,	O
lanjut	U-CUECOREF
Prof	O
.	O
Sudarnoto	U-PERSONCOREF
,	O
Indonesia	B-STATEMENT
wajib	I-STATEMENT
memperjuangkan	I-STATEMENT
dengan	I-STATEMENT
kekuatan	I-STATEMENT
politik	I-STATEMENT
,	I-STATEMENT
tangan	I-STATEMENT
diplomasi	I-STATEMENT
dan	I-STATEMENT
harus	I-STATEMENT
ikut	I-STATEMENT
mempelopori	I-STATEMENT
dan	I-STATEMENT
memperjuangkan	L-STATEMENT
.	O

Fadil	O
SUARA	O
CIREBON	O
–	O
Pemerintah	B-AFFILIATION
Kota	I-AFFILIATION
(	I-AFFILIATION
Pemkot	I-AFFILIATION
)	I-AFFILIATION
Cirebon	L-AFFILIATION
menggelar	O
upacara	O
peringatan	O
Hari	B-EVENT
Ulang	I-EVENT
Tahun	I-EVENT
(	I-EVENT
HUT	I-EVENT
)	I-EVENT
ke	I-EVENT
-	I-EVENT
79	I-EVENT
Persatuan	I-EVENT
Guru	I-EVENT
Republik	I-EVENT
Indonesia	I-EVENT
(	I-EVENT
PGRI	I-EVENT
)	L-EVENT
,	O
Hari	B-EVENT
Guru	I-EVENT
Nasional	L-EVENT
,	O
serta	O
HUT	B-EVENT
ke	I-EVENT
-	I-EVENT
53	I-EVENT
Korps	I-EVENT
Pegawai	I-EVENT
Republik	I-EVENT
Indonesia	I-EVENT
(	I-EVENT
Korpri	I-EVENT
)	L-EVENT
di	O
Halaman	B-LOCATION
Balai	I-LOCATION
Kota	I-LOCATION
Cirebon	L-LOCATION
,	O
pada	O
Jumat	B-DATETIME
,	I-DATETIME
29	I-DATETIME
November	I-DATETIME
2024	L-DATETIME
.	O

Upacara	O
ini	O
dipimpin	O
langsung	O
Pj	B-ROLE
Wali	I-ROLE
Kota	L-ROLE
Cirebon	U-AFFILIATION
,	O
Agus	B-PERSON
Mulyadi	L-PERSON
.	O

Dalam	O
kesempatan	O
ini	O
,	O
ia	U-PERSONCOREF
mengajak	U-CUE
seluruh	B-STATEMENT
peserta	I-STATEMENT
untuk	I-STATEMENT
merefleksikan	I-STATEMENT
makna	I-STATEMENT
mendalam	I-STATEMENT
dari	I-STATEMENT
hari	I-STATEMENT
penting	I-STATEMENT
tersebut	I-STATEMENT
bagi	I-STATEMENT
dunia	I-STATEMENT
pendidikan	I-STATEMENT
dan	I-STATEMENT
Aparatur	I-STATEMENT
Sipil	I-STATEMENT
Negara	I-STATEMENT
(	I-STATEMENT
ASN	I-STATEMENT
)	I-STATEMENT
.	L-STATEMENT

Dalam	O
sambutannya	O
,	O
Pj	B-PERSONCOREF
Wali	I-PERSONCOREF
Kota	L-PERSONCOREF
menekankan	U-CUE
bahwa	O
momentum	B-STATEMENT
peringatan	I-STATEMENT
ini	I-STATEMENT
tidak	I-STATEMENT
hanya	I-STATEMENT
sebagai	I-STATEMENT
rangkaian	I-STATEMENT
seremonial	I-STATEMENT
semata	I-STATEMENT
,	I-STATEMENT
tetapi	I-STATEMENT
sebagai	I-STATEMENT
ajang	I-STATEMENT
untuk	I-STATEMENT
memperkuat	I-STATEMENT
komitmen	I-STATEMENT
bersama	I-STATEMENT
dalam	I-STATEMENT
menjalankan	I-STATEMENT
tugas	I-STATEMENT
masing	L-STATEMENT
-	O
masing	O
.	O

"	O
Peringatan	O
ini	O
menjadi	O
momen	O
yang	O
tepat	O
untuk	O
semakin	O
memperkuat	O
peran	O
dan	O
kinerja	O
kita	O
masing	O
-	O
masing	O
,	O
sebagaimana	O
yang	O
telah	O
dicontohkan	O
oleh	O
para	O
pendahulu	O
kita	O
,	O
"	O
ujarnya	O
.	O

Sebagai	O
organisasi	O
profesi	O
guru	O
,	O
PGRI	O
telah	O
menunjukkan	O
dedikasinya	O
dalam	O
memperjuangkan	O
peningkatan	O
harkat	O
dan	O
martabat	O
anggotanya	O
.	O

Pj	B-PERSONCOREF
Wali	I-PERSONCOREF
Kota	L-PERSONCOREF
mengungkapkan	U-CUE
rasa	B-STATEMENT
bangga	I-STATEMENT
terhadap	I-STATEMENT
kontribusi	I-STATEMENT
para	I-STATEMENT
guru	I-STATEMENT
yang	I-STATEMENT
telah	I-STATEMENT
menjadi	I-STATEMENT
pilar	I-STATEMENT
utama	I-STATEMENT
dalam	I-STATEMENT
mencerdaskan	I-STATEMENT
kehidupan	I-STATEMENT
bangsa	L-STATEMENT
.	O

"	O
Guru	O
adalah	O
profesi	O
yang	O
menjadi	O
suluh	O
terbaik	O
bagi	O
anak	O
bangsa	O
agar	O
terus	O
berjalan	O
menuju	O
cita	O
-	O
cita	O
mereka	O
,	O
"	O
ujarnya	O
.	O

PGRI	O
,	O
lanjut	U-CUECOREF
Pj	B-PERSONCOREF
Wali	I-PERSONCOREF
Kota	L-PERSONCOREF
,	O
harus	B-STATEMENT
mampu	I-STATEMENT
beradaptasi	I-STATEMENT
dengan	I-STATEMENT
perkembangan	I-STATEMENT
zaman	I-STATEMENT
yang	I-STATEMENT
semakin	I-STATEMENT
pesat	L-STATEMENT
.	O

Organisasi	O
ini	O
diminta	O
untuk	O
mengedepankan	O
sikap	O
inklusif	O
dan	O
dialogis	O
serta	O
menjaga	O
etika	O
dan	O
saling	O
menghormati	O
dalam	O
bingkai	O
semangat	O
mandiri	O
.	O

"	O
PGRI	O
harus	O
menjaga	O
kemitraan	O
strategis	O
dan	O
konstruktif	O
,	O
serta	O
menjadi	O
wadah	O
aspirasi	O
bagi	O
anggotanya	O
dalam	O
meningkatkan	O
kualitas	O
pendidikan	O
di	O
Indonesia	O
,	O
"	O
imbuhnya	O
.	O

Selain	O
itu	O
,	O
dalam	O
pandangannya	O
,	O
tantangan	O
di	O
dunia	O
pendidikan	O
semakin	O
besar	O
.	O

Transformasi	O
digital	O
yang	O
terus	O
berkembang	O
menjadi	O
tantangan	O
baru	O
bagi	O
seluruh	O
guru	O
dan	O
tenaga	O
pendidik	O
.	O

Pj	B-PERSONCOREF
Wali	I-PERSONCOREF
Kota	L-PERSONCOREF
mengingatkan	U-CUE
agar	B-STATEMENT
para	I-STATEMENT
pengurus	I-STATEMENT
dan	I-STATEMENT
anggota	I-STATEMENT
PGRI	I-STATEMENT
selalu	I-STATEMENT
adaptif	I-STATEMENT
dalam	I-STATEMENT
menghadapi	I-STATEMENT
perubahan	I-STATEMENT
,	I-STATEMENT
dengan	I-STATEMENT
terus	I-STATEMENT
belajar	I-STATEMENT
dan	I-STATEMENT
berbagi	I-STATEMENT
pengetahuan	L-STATEMENT
.	O

"	O
Semua	O
ini	O
harus	O
dilakukan	O
untuk	O
mengakselerasi	O
kemajuan	O
sistem	O
pendidikan	O
Indonesia	O
,	O
"	O
tegasnya	O
.	O

Lebih	O
lanjut	O
,	O
Pj	B-PERSONCOREF
Wali	I-PERSONCOREF
Kota	L-PERSONCOREF
juga	O
menyampaikan	U-CUE
rasa	B-STATEMENT
terima	I-STATEMENT
kasih	I-STATEMENT
kepada	I-STATEMENT
seluruh	I-STATEMENT
anggota	I-STATEMENT
Korpri	I-STATEMENT
dan	I-STATEMENT
ASN	I-STATEMENT
yang	I-STATEMENT
telah	I-STATEMENT
bekerja	I-STATEMENT
keras	I-STATEMENT
mendukung	I-STATEMENT
berbagai	I-STATEMENT
program	I-STATEMENT
pembangunan	L-STATEMENT
.	O

Peran	O
Korpri	O
sebagai	O
bagian	O
dari	O
pemerintahan	O
sangat	O
vital	O
dalam	O
mewujudkan	O
tujuan	O
bangsa	O
.	O

"	O
Saat	O
ini	O
kita	O
berada	O
di	O
tengah	O
perubahan	O
besar	O
yang	O
dipicu	O
oleh	O
kemajuan	O
teknologi	O
dan	O
peningkatan	O
harapan	O
masyarakat	O
.	O

Dua	O
faktor	O
besar	O
ini	O
harus	O
disikapi	O
dengan	O
bijak	O
oleh	O
Korpri	O
,	O
"	O
paparnya	O
.	O

Seiring	O
dengan	O
perkembangan	O
zaman	O
,	O
Pj	B-PERSONCOREF
Wali	I-PERSONCOREF
Kota	L-PERSONCOREF
menekankan	U-CUE
pentingnya	B-STATEMENT
transformasi	I-STATEMENT
dalam	I-STATEMENT
birokrasi	I-STATEMENT
pemerintahan	L-STATEMENT
.	O

"	O
Kita	O
tidak	O
bisa	O
lagi	O
menggerakkan	O
pemerintahan	O
dengan	O
cara	O
-	O
cara	O
lama	O
.	O

Kita	O
harus	O
menemukan	O
cara	O
baru	O
dalam	O
menyelesaikan	O
permasalahan	O
yang	O
ada	O
,	O
agar	O
pemerintahan	O
bisa	O
lebih	O
responsif	O
terhadap	O
kebutuhan	O
masyarakat	O
,	O
"	O
ucapnya	O
.	O

Pj	B-PERSONCOREF
Wali	I-PERSONCOREF
Kota	L-PERSONCOREF
juga	O
berharap	U-CUE
agar	B-STATEMENT
seluruh	I-STATEMENT
anggota	I-STATEMENT
Korpri	I-STATEMENT
dapat	I-STATEMENT
menjalankan	I-STATEMENT
tugasnya	I-STATEMENT
dengan	I-STATEMENT
penuh	I-STATEMENT
dedikasi	I-STATEMENT
dan	I-STATEMENT
profesionalisme	L-STATEMENT
.	O

"	O
Sebagai	O
komponen	O
strategis	O
bangsa	O
,	O
Korpri	O
harus	O
terus	O
diperkuat	O
untuk	O
menjadi	O
perekat	O
dan	O
pemersatu	O
bangsa	O
,	O
"	O
ungkapnya	O
.	O

Menghadapi	O
era	O
digitalisasi	O
,	O
Pj	O
Wali	O
Kota	O
mengajak	O
ASN	O
untuk	O
memanfaatkan	O
teknologi	O
guna	O
meningkatkan	O
pelayanan	O
publik	O
yang	O
cepat	O
,	O
efektif	O
,	O
dan	O
transparan	O
.	O

"	O
Mari	O
kita	O
utamakan	O
pelayanan	O
publik	O
yang	O
lebih	O
baik	O
melalui	O
digitalisasi	O
dan	O
E	O
-	O
Government	O
.	O

Kita	O
juga	O
harus	O
menjaga	O
integritas	O
dan	O
disiplin	O
di	O
setiap	O
lini	O
pelayanan	O
kepada	O
masyarakat	O
,	O
"	O
katanya	O
.	O

Tak	O
hanya	O
itu	O
,	O
Pj	B-PERSONCOREF
Wali	I-PERSONCOREF
Kota	L-PERSONCOREF
juga	O
menegaskan	U-CUE
pentingnya	B-STATEMENT
netralitas	I-STATEMENT
ASN	I-STATEMENT
dalam	I-STATEMENT
politik	L-STATEMENT
.	O

Menurutnya	U-CUECOREF
,	O
hal	B-STATEMENT
ini	I-STATEMENT
sangat	I-STATEMENT
penting	I-STATEMENT
untuk	I-STATEMENT
menjaga	I-STATEMENT
stabilitas	I-STATEMENT
dan	I-STATEMENT
keberlanjutan	I-STATEMENT
pemerintahan	L-STATEMENT
.	O

"	O
ASN	O
harus	O
tetap	O
setia	O
kepada	O
kepentingan	O
rakyat	O
dan	O
bangsa	O
,	O
serta	O
menjaga	O
netralitas	O
di	O
setiap	O
kesempatan	O
,	O
"	O
jelasnya	O
.	O

Dalam	O
penutupan	O
sambutannya	O
,	O
Pj	B-PERSONCOREF
Wali	I-PERSONCOREF
Kota	L-PERSONCOREF
mengajak	U-CUE
seluruh	B-STATEMENT
anggota	I-STATEMENT
Korpri	I-STATEMENT
untuk	I-STATEMENT
terus	I-STATEMENT
bekerja	I-STATEMENT
sama	I-STATEMENT
,	I-STATEMENT
menjalin	I-STATEMENT
kolaborasi	I-STATEMENT
,	I-STATEMENT
dan	I-STATEMENT
membangun	I-STATEMENT
stabilitas	I-STATEMENT
nasional	I-STATEMENT
melalui	I-STATEMENT
komunikasi	I-STATEMENT
yang	I-STATEMENT
baik	L-STATEMENT
.	O

"	O
Mari	O
kita	O
jadikan	O
Korpri	O
sebagai	O
wadah	O
untuk	O
memperkuat	O
persatuan	O
.	O

Pengabdian	O
kita	O
semua	O
adalah	O
bagian	O
penting	O
dalam	O
kemajuan	O
bangsa	O
,	O
"	O
tutupnya	O
.	O

Dengan	O
semangat	O
kebersamaan	O
dan	O
dedikasi	O
yang	O
tinggi	O
,	O
peringatan	O
HUT	O
PGRI	O
,	O
Hari	O
Guru	O
Nasional	O
,	O
dan	O
HUT	O
KORPRI	O
di	O
Kota	O
Cirebon	O
diharapkan	O
dapat	O
memperkuat	O
peran	O
serta	O
seluruh	O
aparatur	O
negara	O
dalam	O
menciptakan	O
masyarakat	O
yang	O
sejahtera	O
dan	O
pendidikan	O
yang	O
berkualitas	O
.	O

*	O
*	O
*	O
Simak	O
update	O
berita	O
dan	O
artikel	O
lainnya	O
dari	O
kami	O
di	O
Google	O
News	O
Suara	O
Cirebon	O
dan	O
bergabung	O
di	O
Grup	O
Telegram	O
dengan	O
cara	O
klik	O
link	O
Suara	O
Cirebon	O
Update	O
,	O
kemudian	O
join	O
.	O

Kepala	U-ROLE
BRIN	U-AFFILIATION
Laksana	B-PERSON
Tri	I-PERSON
Handoko	L-PERSON
saat	O
memberikan	O
paparan	O
di	O
Gedung	B-LOCATION
Auditorium	I-LOCATION
Unej	L-LOCATION
,	O
Senin	B-DATETIME
(	I-DATETIME
18	I-DATETIME
/	I-DATETIME
11	I-DATETIME
/	I-DATETIME
2024	I-DATETIME
)	L-DATETIME
.	O

(	O
ANTARA	O
/	O
HO	O
-	O
Humas	O
Unej	O
)	O
Jakarta	O
(	O
ANTARA	O
)	O
-	O
Badan	B-AFFILIATION
Riset	I-AFFILIATION
dan	I-AFFILIATION
Inovasi	I-AFFILIATION
Nasional	I-AFFILIATION
(	I-AFFILIATION
BRIN	I-AFFILIATION
)	L-AFFILIATION
memperkuat	O
perannya	O
dalam	O
pengembangan	O
riset	O
arkeologi	O
di	O
Indonesia	O
,	O
melalui	O
fokus	O
riset	O
ilmiah	O
,	O
pengumpulan	O
data	O
,	O
serta	O
pengelolaan	O
artefak	O
-	O
artefak	O
arkeologi	O
yang	O
ditemukan	O
melalui	O
proses	O
ekskavasi	O
.	O

"	O
Riset	O
itu	O
dimulai	O
pasti	O
dari	O
data	O
.	O

Itu	O
sebabnya	O
kami	O
memiliki	O
program	O
penguatan	O
data	O
,	O
yang	O
mencakup	O
koleksi	O
ilmiah	O
arkeologi	O
seperti	O
benda	O
-	O
benda	O
dan	O
catatan	O
terkait	O
,	O
termasuk	O
aktivitas	O
eskavasi	O
,	O
"	O
kata	O
Kepala	O
BRIN	O
Laksana	O
Tri	O
Handoko	O
melalui	O
gelar	O
wicara	O
koleksi	O
ilmiah	O
yang	O
dipantau	O
secara	O
daring	O
di	O
Jakarta	O
,	O
Senin	O
.	O

Handoko	U-PERSONCOREF
menekankan	U-CUE
pihaknya	B-STATEMENT
bekerja	I-STATEMENT
sama	I-STATEMENT
dengan	I-STATEMENT
lembaga	I-STATEMENT
-	I-STATEMENT
lembaga	I-STATEMENT
terkait	I-STATEMENT
,	I-STATEMENT
seperti	I-STATEMENT
Kementerian	I-STATEMENT
Kebudayaan	I-STATEMENT
,	I-STATEMENT
untuk	I-STATEMENT
memastikan	I-STATEMENT
keberlanjutan	I-STATEMENT
pelestarian	I-STATEMENT
kebudayaan	L-STATEMENT
.	O

Dalam	O
hal	O
riset	O
arkeologi	O
dan	O
pelestarian	O
artefak	O
,	O
ia	O
menjelaskan	O
tugas	O
BRIN	O
lebih	O
terfokus	O
pada	O
aspek	O
riset	O
arkeologi	O
dan	O
pengumpulan	O
data	O
ilmiah	O
.	O

"	O
Urusan	O
terkait	O
dengan	O
pelestarian	O
kebudayaan	O
itu	O
tetap	O
ada	O
di	O
Kementerian	O
Kebudayaan	O
.	O

Kami	O
akan	O
dan	O
harus	O
lebih	O
fokus	O
pada	O
risetnya	O
,	O
"	O
ujarnya	O
.	O

Laksana	U-PERSONCOREF
juga	O
mengungkapkan	U-CUE
bahwa	O
salah	B-STATEMENT
satu	I-STATEMENT
prioritas	I-STATEMENT
BRIN	I-STATEMENT
adalah	I-STATEMENT
menyelesaikan	I-STATEMENT
riset	I-STATEMENT
di	I-STATEMENT
situs	I-STATEMENT
arkeologi	I-STATEMENT
yang	I-STATEMENT
sudah	I-STATEMENT
ada	L-STATEMENT
.	O

"	O
Kami	O
ingin	O
memastikan	O
bahwa	O
setiap	O
pusat	O
-	O
pusat	O
potensi	O
(	O
situs	O
arkeologi	O
)	O
itu	O
memang	O
harus	O
selesai	O
di	O
ekskavasi	O
,	O
meskipun	O
mungkin	O
tidak	O
bisa	O
selesai	O
100	O
persen	O
,	O
"	O
tambahnya	O
.	O

Selain	O
itu	O
,	O
kata	U-CUECOREF
Handoko	U-PERSONCOREF
,	O
BRIN	B-STATEMENT
juga	I-STATEMENT
telah	I-STATEMENT
mengembangkan	I-STATEMENT
infrastruktur	I-STATEMENT
pendukung	I-STATEMENT
untuk	I-STATEMENT
riset	I-STATEMENT
arkeologi	I-STATEMENT
,	I-STATEMENT
seperti	I-STATEMENT
fasilitas	I-STATEMENT
untuk	I-STATEMENT
pengujian	I-STATEMENT
umur	I-STATEMENT
artefak	I-STATEMENT
melalui	I-STATEMENT
carbon	I-STATEMENT
dating	I-STATEMENT
dan	I-STATEMENT
teknologi	I-STATEMENT
non	I-STATEMENT
-	I-STATEMENT
destructive	I-STATEMENT
testing	I-STATEMENT
(	I-STATEMENT
NDT	I-STATEMENT
)	I-STATEMENT
,	I-STATEMENT
yang	I-STATEMENT
memungkinkan	I-STATEMENT
penelitian	I-STATEMENT
tanpa	I-STATEMENT
merusak	I-STATEMENT
artefak	I-STATEMENT
tersebut	L-STATEMENT
.	O

"	O
Sehingga	O
,	O
kita	O
bisa	O
melihat	O
bagian	O
dalamnya	O
tanpa	O
harus	O
merusak	O
spesimen	O
koleksi	O
ilmiah	O
arkeologi	O
itu	O
,	O
"	O
jelasnya	O
.	O

Handoko	U-PERSONCOREF
menyebut	U-CUE
jika	B-STATEMENT
artefak	I-STATEMENT
-	I-STATEMENT
artefak	I-STATEMENT
tersebut	I-STATEMENT
telah	I-STATEMENT
selesai	I-STATEMENT
diteliti	I-STATEMENT
,	I-STATEMENT
maka	I-STATEMENT
kemudian	I-STATEMENT
berbagai	I-STATEMENT
artefak	I-STATEMENT
tersebut	I-STATEMENT
akan	I-STATEMENT
dikembalikan	I-STATEMENT
ke	I-STATEMENT
daerah	I-STATEMENT
masing	I-STATEMENT
-	I-STATEMENT
masing	I-STATEMENT
untuk	I-STATEMENT
dapat	I-STATEMENT
menjadi	I-STATEMENT
cagar	I-STATEMENT
budaya	I-STATEMENT
,	I-STATEMENT
melalui	I-STATEMENT
kerja	I-STATEMENT
sama	I-STATEMENT
dengan	I-STATEMENT
Kementerian	I-STATEMENT
Kebudayaan	L-STATEMENT
.	O

Handoko	U-PERSONCOREF
menilai	U-CUE
langkah	B-STATEMENT
ini	I-STATEMENT
merupakan	I-STATEMENT
bagian	I-STATEMENT
dari	I-STATEMENT
upaya	I-STATEMENT
untuk	I-STATEMENT
mendalami	I-STATEMENT
dan	I-STATEMENT
menjaga	I-STATEMENT
warisan	I-STATEMENT
budaya	I-STATEMENT
Indonesia	I-STATEMENT
agar	I-STATEMENT
tetap	I-STATEMENT
relevan	I-STATEMENT
dan	I-STATEMENT
terjaga	I-STATEMENT
,	I-STATEMENT
sekaligus	I-STATEMENT
menjadikan	I-STATEMENT
riset	I-STATEMENT
arkeologi	I-STATEMENT
sebagai	I-STATEMENT
landasan	I-STATEMENT
penting	I-STATEMENT
untuk	I-STATEMENT
pengembangan	I-STATEMENT
pengetahuan	I-STATEMENT
tentang	I-STATEMENT
sejarah	I-STATEMENT
bangsa	L-STATEMENT
.	O

Pewarta	O
:	O
Sean	O
Filo	O
Muhamad	O
Editor	O
:	O
Nurul	O
Hayat	O
Copyright	O
©	O
ANTARA	O
2024	O
HARIANE	O
–	O
Gelanggang	O
Inovasi	O
&	O
Kreativitas	O
Universitas	O
Gadjah	O
Mada	O
(	O
GIK	O
UGM	O
)	O
,	O
yang	O
merupakan	O
creative	O
hub	O
terbesar	O
di	O
Asia	O
Tenggara	O
,	O
menjadi	O
tuan	O
rumah	O
puncak	O
acara	O
penyelenggaraan	O
Alternativa	O
Film	O
Awards	O
&	O
Festival	O
2024	O
pada	O
29	O
November	O
2024	O
.	O

Para	O
pembuat	O
film	O
,	O
profesional	O
industri	O
,	O
dan	O
pecinta	O
film	O
dari	O
berbagai	O
penjuru	O
dunia	O
telah	O
berpartisipasi	O
dalam	O
festival	O
ini	O
.	O

Alternativa	O
Film	O
Awards	O
&	O
Festival	O
sendiri	O
menjadi	O
salah	O
satu	O
program	O
dari	O
Alternativa	O
Film	O
Project	O
(	O
AFP	O
)	O
,	O
sebuah	O
organisasi	O
nirlaba	O
berskala	O
internasional	O
yang	O
memiliki	O
misi	O
untuk	O
mendukung	O
dan	O
mempromosikan	O
pembuat	O
film	O
dari	O
industri	O
yang	O
sedang	O
berkembang	O
.	O

Dengan	O
memberi	O
dukungan	O
kepada	O
komunitas	O
film	O
lokal	O
,	O
AFP	O
siap	O
membawa	O
para	O
pembuat	O
film	O
yang	O
karyanya	O
berpotensi	O
membawa	O
perubahan	O
sosial	O
ke	O
kancah	O
internasional	O
.	O

Tahun	O
ini	O
,	O
shortlist	O
Alternativa	O
Film	O
Awards	O
&	O
Festival	O
2024	O
mencakup	O
25	O
film	O
yang	O
terdiri	O
dari	O
13	O
film	O
panjang	O
dan	O
12	O
film	O
pendek	O
yang	O
dikirimkan	O
dari	O
15	O
negara	O
di	O
Asia	O
.	O

Film	O
-	O
film	O
ini	O
telah	O
dikurasi	O
dari	O
total	O
1043	O
film	O
,	O
33	O
negara	O
,	O
dan	O
680	O
film	O
yang	O
memenuhi	O
syarat	O
.	O

Adapun	O
negara	O
-	O
negara	O
yang	O
berpartisipasi	O
antara	O
lain	O
Vietnam	O
,	O
India	O
,	O
Thailand	O
,	O
dan	O
Kamboja	O
.	O

Film	O
-	O
film	O
ini	O
dikurasi	O
oleh	O
juri	O
internasional	O
seperti	O
Anand	O
Gandhi	O
,	O
Kamila	O
Andini	O
,	O
Steffi	O
Niederzoll	O
,	O
Carol	O
Misorelli	O
,	O
Asmara	O
Abigail	O
,	O
Katerina	O
Suvorova	O
,	O
dan	O
Amir	O
Masoud	O
Soheili	O
.	O

Sedangkan	O
topik	O
-	O
topik	O
yang	O
diangkat	O
dalam	O
karya	O
film	O
pada	O
Alternativa	O
Film	O
Awards	O
&	O
Festival	O
sangat	O
dekat	O
dengan	O
isu	O
sosial	O
saat	O
ini	O
,	O
seperti	O
ketidaksetaraan	O
gender	O
,	O
kekerasan	O
dan	O
pelecehan	O
,	O
hak	O
anak	O
-	O
anak	O
dan	O
remaja	O
,	O
hidup	O
dengan	O
disabilitas	O
,	O
politik	O
,	O
dan	O
lainnya	U-ROLE
.	O

CEO	O
GIK	B-AFFILIATION
UGM	L-AFFILIATION
,	O
Alfatika	B-PERSON
Aunuriella	I-PERSON
Dini	L-PERSON
,	O
menyampaikan	U-CUE
bahwa	O
sebagai	B-STATEMENT
salah	I-STATEMENT
satu	I-STATEMENT
kolaborator	I-STATEMENT
utama	I-STATEMENT
,	I-STATEMENT
melalui	I-STATEMENT
perhelatan	I-STATEMENT
tersebut	I-STATEMENT
GIK	I-STATEMENT
UGM	I-STATEMENT
berkomitmen	I-STATEMENT
mengembangkan	I-STATEMENT
kreativitas	I-STATEMENT
dan	I-STATEMENT
inovasi	I-STATEMENT
di	I-STATEMENT
bidang	I-STATEMENT
sinema	I-STATEMENT
,	I-STATEMENT
khususnya	I-STATEMENT
untuk	I-STATEMENT
mendukung	I-STATEMENT
peran	I-STATEMENT
sineas	I-STATEMENT
lokal	L-STATEMENT
.	O

Melalui	O
dialog	O
budaya	O
yang	O
lebih	O
luas	O
,	O
kerja	O
sama	O
ini	O
diharapkan	O
dapat	O
mendorong	O
lahirnya	O
bakat	O
-	O
bakat	O
baru	O
dalam	O
industri	O
kreatif	O
.	O

Dengan	O
demikian	O
,	O
akan	O
tercipta	O
ekosistem	O
kreatif	O
lokal	O
yang	O
berdampak	O
positif	O
bagi	O
pelaku	O
industri	O
film	O
,	O
baik	O
di	O
tingkat	O
lokal	O
maupun	O
global	O
.	O

"	O
GIK	O
UGM	O
sebagai	O
super	O
creative	O
hub	O
dalam	O
satu	O
tahun	O
terakhir	O
telah	O
mengembangkan	O
berbagai	O
prototipe	O
program	O
kolaborasi	O
yang	O
salah	O
satunya	O
berfokus	O
pada	O
pemberdayaan	O
industri	O
kreatif	O
.	O

Alternativa	O
Film	O
Awards	O
&	O
Festival	O
adalah	O
salah	O
satu	O
manifestasi	O
nyata	O
dari	O
komitmen	O
kami	O
untuk	O
mendukung	O
dunia	O
sinema	O
,	O
serta	O
menjadi	O
platform	O
internasional	O
yang	O
menyatukan	O
para	O
sineas	O
dari	O
berbagai	O
belahan	O
dunia	O
.	O

Kami	O
sangat	O
antusias	O
karena	O
festival	O
ini	O
juga	O
akan	O
menjadi	O
kesempatan	O
untuk	O
menyambut	O
banyak	O
tamu	O
internasional	O
yang	O
akan	O
hadir	O
pada	O
malam	O
penganugerahan	O
,	O
serta	O
memperkenalkan	O
GIK	O
UGM	O
sebagai	O
pusat	O
kreativitas	O
global	O
,	O
"	O
kata	O
Alfatika	B-ROLE
.	O

Chief	O
of	I-ROLE
Program	L-ROLE
GIK	B-AFFILIATION
UGM	L-AFFILIATION
sekaligus	O
Sutradara	O
Film	O
,	O
Garin	B-PERSON
Nugroho	L-PERSON
,	O
mengatakan	U-CUE
bahwa	O
festival	B-STATEMENT
tersebut	I-STATEMENT
tidak	I-STATEMENT
hanya	I-STATEMENT
